,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
20,2024-05-09 20:00:00,9.44998,NIGHT_CLEAR,,,2024-05-09 20:00:00,28.42812,273.6034,Offshore,2024-05-09 20:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.38, 'max': 0.69}}","[{'height': 0.25, 'period': 2, 'spread': 25.79, 'direction': 274.36}, {'height': 0.61, 'period': 7, 'spread': 19.72, 'direction': 126.88}, {'height': 0.26, 'period': 11, 'spread': 11.31, 'direction': 97.94}, {'height': 0.33, 'period': 9, 'spread': 11.9, 'direction': 120.84}, {'height': 0.11, 'period': 4, 'spread': 11.46, 'direction': 5.8}, {'height': 0.31, 'period': 5, 'spread': 12.07, 'direction': 62.07}]",2024-05-09 20:00:00,0.24,NORMAL
21,2024-05-09 21:00:00,9.23394,NIGHT_CLEAR,,,2024-05-09 21:00:00,26.28557,269.02905,Offshore,2024-05-09 21:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.37, 'max': 0.67}}","[{'height': 0.29, 'period': 3, 'spread': 27.32, 'direction': 272.44}, {'height': 0.59, 'period': 7, 'spread': 19.38, 'direction': 127}, {'height': 0.3, 'period': 11, 'spread': 13.4, 'direction': 100.86}, {'height': 0.3, 'period': 9, 'spread': 10.41, 'direction': 121.64}, {'height': 0.17, 'period': 8, 'spread': 7.61, 'direction': 58.91}, {'height': 0.24, 'period': 5, 'spread': 13.58, 'direction': 63.99}]",2024-05-09 21:00:00,0.15,NORMAL
22,2024-05-09 22:00:00,9.20474,NIGHT_CLEAR,,,2024-05-09 22:00:00,23.15043,261.94676,Offshore,2024-05-09 22:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.35, 'max': 0.66}}","[{'height': 0.3, 'period': 3, 'spread': 26.8, 'direction': 268.23}, {'height': 0.58, 'period': 7, 'spread': 19.32, 'direction': 126.69}, {'height': 0.3, 'period': 11, 'spread': 13.41, 'direction': 100.89}, {'height': 0.3, 'period': 9, 'spread': 10.25, 'direction': 121.6}, {'height': 0.17, 'period': 8, 'spread': 8.57, 'direction': 59.96}, {'height': 0.22, 'period': 5, 'spread': 13.93, 'direction': 63.82}]",2024-05-09 22:00:00,0.13,NORMAL
23,2024-05-09 23:00:00,8.80127,NIGHT_CLEAR,,,2024-05-09 23:00:00,25.03301,256.00645,Offshore,2024-05-09 23:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.34, 'max': 0.65}}","[{'height': 0.33, 'period': 3, 'spread': 26.42, 'direction': 265.16}, {'height': 0.57, 'period': 7, 'spread': 19.5, 'direction': 126.09}, {'height': 0.3, 'period': 11, 'spread': 13.22, 'direction': 100.79}, {'height': 0.3, 'period': 9, 'spread': 10.33, 'direction': 121.76}, {'height': 0.16, 'period': 8, 'spread': 8, 'direction': 59.6}, {'height': 0.2, 'period': 5, 'spread': 13.32, 'direction': 63.59}]",2024-05-09 23:00:00,0.16,NORMAL
24,2024-05-10 00:00:00,9.04023,NIGHT_CLEAR,,,2024-05-10 00:00:00,24.14649,255.97079,Offshore,2024-05-10 00:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.33, 'max': 0.64}}","[{'height': 0.35, 'period': 3, 'spread': 28.42, 'direction': 264.2}, {'height': 0.58, 'period': 7, 'spread': 20.44, 'direction': 123.71}, {'height': 0.3, 'period': 11, 'spread': 13.03, 'direction': 102.84}, {'height': 0.27, 'period': 9, 'spread': 6.76, 'direction': 125.33}, {'height': 0.15, 'period': 8, 'spread': 7.66, 'direction': 59.14}, {'height': 0.17, 'period': 5, 'spread': 11.46, 'direction': 60.9}]",2024-05-10 00:00:00,0.24,NORMAL
25,2024-05-10 01:00:00,9.69099,NIGHT_CLOUDY,,,2024-05-10 01:00:00,25.05635,238.45032,Offshore,2024-05-10 01:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.32, 'max': 0.63}}","[{'height': 0.36, 'period': 3, 'spread': 30.01, 'direction': 261.12}, {'height': 0.51, 'period': 7, 'spread': 19.41, 'direction': 127.9}, {'height': 0.31, 'period': 11, 'spread': 13.06, 'direction': 102.26}, {'height': 0.36, 'period': 8, 'spread': 12.95, 'direction': 117.2}, {'height': 0.16, 'period': 8, 'spread': 9.46, 'direction': 60.72}, {'height': 0.15, 'period': 5, 'spread': 11.25, 'direction': 60.9}]",2024-05-10 01:00:00,0.36,NORMAL
26,2024-05-10 02:00:00,9.88499,NIGHT_CLOUDY,,,2024-05-10 02:00:00,17.87952,219.09662,Offshore,2024-05-10 02:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.31, 'max': 0.62}}","[{'height': 0.36, 'period': 3, 'spread': 33.13, 'direction': 256.89}, {'height': 0.49, 'period': 7, 'spread': 19.45, 'direction': 128.2}, {'height': 0.31, 'period': 11, 'spread': 13.79, 'direction': 102.9}, {'height': 0.38, 'period': 8, 'spread': 13.76, 'direction': 116.7}, {'height': 0.15, 'period': 8, 'spread': 8.17, 'direction': 59.25}, {'height': 0.14, 'period': 5, 'spread': 13.58, 'direction': 59.53}]",2024-05-10 02:00:00,0.5,NORMAL
27,2024-05-10 03:00:00,10.2938,NIGHT_OVERCAST,,,2024-05-10 03:00:00,17.30477,232.56041,Offshore,2024-05-10 03:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.3, 'max': 0.61}}","[{'height': 0.34, 'period': 3, 'spread': 28.34, 'direction': 244.95}, {'height': 0.47, 'period': 7, 'spread': 19.16, 'direction': 128.04}, {'height': 0.31, 'period': 11, 'spread': 13.89, 'direction': 103.03}, {'height': 0.38, 'period': 8, 'spread': 14.14, 'direction': 117.17}, {'height': 0.15, 'period': 8, 'spread': 7.77, 'direction': 58.53}, {'height': 0.13, 'period': 4, 'spread': 13.29, 'direction': 62.76}]",2024-05-10 03:00:00,0.61,NORMAL
28,2024-05-10 04:00:00,10.42979,OVERCAST,,,2024-05-10 04:00:00,22.23963,243.17135,Offshore,2024-05-10 04:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.3, 'max': 0.6}}","[{'height': 0.38, 'period': 3, 'spread': 33.78, 'direction': 246.04}, {'height': 0.59, 'period': 7, 'spread': 18.73, 'direction': 122.67}, {'height': 0.32, 'period': 11, 'spread': 14.12, 'direction': 105.42}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.15, 'period': 8, 'spread': 7.78, 'direction': 58.97}, {'height': 0.1, 'period': 4, 'spread': 10.51, 'direction': 59.31}]",2024-05-10 04:00:00,0.65,NORMAL
29,2024-05-10 05:00:00,10.65914,OVERCAST,,,2024-05-10 05:00:00,32.60558,250.55163,Offshore,2024-05-10 05:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.29, 'max': 0.59}}","[{'height': 0.46, 'period': 3, 'spread': 32.97, 'direction': 246.31}, {'height': 0.59, 'period': 8, 'spread': 20.52, 'direction': 120.89}, {'height': 0.32, 'period': 11, 'spread': 14.78, 'direction': 106.01}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.14, 'period': 8, 'spread': 7.82, 'direction': 58.9}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2024-05-10 05:00:00,0.6,NORMAL
