,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
10,2024-05-09 10:00:00,13.10386,CLEAR,1716060983.0,1716111798.0,2024-05-09 10:00:00,31.94007,20.03305,Offshore,2024-05-09 10:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.27}}","[{'height': 0.65, 'period': 4, 'spread': 25.69, 'direction': 23.02}, {'height': 0.17, 'period': 6, 'spread': 14.79, 'direction': 201.48}, {'height': 0.23, 'period': 6, 'spread': 15.48, 'direction': 156.99}, {'height': 0.18, 'period': 10, 'spread': 10.67, 'direction': 117.91}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.05, 'period': 13, 'spread': 5.54, 'direction': 145.41}]",2024-05-09 09:00:00,0.38,NORMAL
11,2024-05-09 11:00:00,13.80991,MOSTLY_CLOUDY,1716147344.0,1716198245.0,2024-05-09 11:00:00,31.78929,16.10324,Offshore,2024-05-09 11:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.25}}","[{'height': 0.66, 'period': 4, 'spread': 25.64, 'direction': 20.24}, {'height': 0.16, 'period': 6, 'spread': 14.84, 'direction': 201.58}, {'height': 0.22, 'period': 6, 'spread': 15.87, 'direction': 156.83}, {'height': 0.17, 'period': 10, 'spread': 11.08, 'direction': 117.81}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.05, 'period': 13, 'spread': 6.82, 'direction': 144.2}]",2024-05-09 10:00:00,0.13,NORMAL
12,2024-05-09 12:00:00,14.05605,CLEAR,1716233707.0,1716284691.0,2024-05-09 12:00:00,28.86086,22.01094,Offshore,2024-05-09 12:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.24}}","[{'height': 0.62, 'period': 4, 'spread': 25.93, 'direction': 20.06}, {'height': 0.15, 'period': 6, 'spread': 15.01, 'direction': 202}, {'height': 0.22, 'period': 6, 'spread': 16.03, 'direction': 156.43}, {'height': 0.17, 'period': 10, 'spread': 10.78, 'direction': 117.42}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.05, 'period': 13, 'spread': 6.86, 'direction': 144.32}]",2024-05-09 11:00:00,0.0,NORMAL
13,2024-05-09 13:00:00,14.46997,MOSTLY_CLOUDY,1716320071.0,1716371136.0,2024-05-09 13:00:00,25.70392,23.95526,Offshore,2024-05-09 13:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.23}}","[{'height': 0.56, 'period': 4, 'spread': 26.14, 'direction': 20.74}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.15, 'period': 9, 'spread': 9.87, 'direction': 114.99}, {'height': 0.25, 'period': 6, 'spread': 25.71, 'direction': 168.94}, {'height': 0.07, 'period': 13, 'spread': 10.5, 'direction': 141.05}]",2024-05-09 11:22:50,-0.01,LOW
14,2024-05-09 14:00:00,14.48838,MOSTLY_CLEAR,1716406437.0,1716457581.0,2024-05-09 14:00:00,22.75338,30.25662,Offshore,2024-05-09 14:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.23}}","[{'height': 0.46, 'period': 3, 'spread': 25.61, 'direction': 23.09}, {'height': 0.07, 'period': 4, 'spread': 7.94, 'direction': 330.82}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.17, 'period': 9, 'spread': 11.43, 'direction': 117.74}, {'height': 0.24, 'period': 6, 'spread': 25.42, 'direction': 168.67}, {'height': 0.06, 'period': 13, 'spread': 6.16, 'direction': 144.02}]",2024-05-09 12:00:00,0.02,NORMAL
15,2024-05-09 15:00:00,14.51545,MOSTLY_CLOUDY,1716492804.0,1716544025.0,2024-05-09 15:00:00,18.54111,41.18564,Offshore,2024-05-09 15:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.22}}","[{'height': 0.36, 'period': 3, 'spread': 26.57, 'direction': 23.31}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.15, 'period': 9, 'spread': 10.43, 'direction': 115.96}, {'height': 0.24, 'period': 6, 'spread': 25.31, 'direction': 167.93}, {'height': 0.07, 'period': 13, 'spread': 10.06, 'direction': 142.05}]",2024-05-09 13:00:00,0.18,NORMAL
16,2024-05-09 16:00:00,14.65405,MOSTLY_CLOUDY,1716579172.0,1716630468.0,2024-05-09 16:00:00,14.85399,52.13622,Offshore,2024-05-09 16:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.22}}","[{'height': 0.27, 'period': 3, 'spread': 28.78, 'direction': 24.15}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.16, 'period': 9, 'spread': 10.16, 'direction': 116.78}, {'height': 0.23, 'period': 6, 'spread': 25.24, 'direction': 167.04}, {'height': 0.07, 'period': 13, 'spread': 6.65, 'direction': 145.78}]",2024-05-09 14:00:00,0.45,NORMAL
17,2024-05-09 17:00:00,14.68213,CLOUDY,,,2024-05-09 17:00:00,8.57527,53.24177,Offshore,2024-05-09 17:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.22}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.14, 'period': 3, 'spread': 16.45, 'direction': 2.17}, {'height': 0.12, 'period': 3, 'spread': 17.62, 'direction': 51.19}, {'height': 0.15, 'period': 9, 'spread': 10.72, 'direction': 116.58}, {'height': 0.22, 'period': 6, 'spread': 24.53, 'direction': 167.41}, {'height': 0.07, 'period': 13, 'spread': 9.25, 'direction': 143.56}]",2024-05-09 15:00:00,0.77,NORMAL
18,2024-05-09 18:00:00,14.93809,MOSTLY_CLOUDY,,,2024-05-09 18:00:00,5.6428,52.48774,Offshore,2024-05-09 18:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.22}}","[{'height': 0.08, 'period': 3, 'spread': 18.26, 'direction': 62.82}, {'height': 0.11, 'period': 3, 'spread': 19.23, 'direction': 7.28}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.16, 'period': 9, 'spread': 11.98, 'direction': 118.08}, {'height': 0.22, 'period': 6, 'spread': 25.14, 'direction': 166.22}, {'height': 0.07, 'period': 13, 'spread': 5.93, 'direction': 144.97}]",2024-05-09 16:00:00,1.06,NORMAL
19,2024-05-09 19:00:00,15.05137,CLEAR,,,2024-05-09 19:00:00,2.49839,31.02114,Offshore,2024-05-09 19:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.21}}","[{'height': 0.05, 'period': 3, 'spread': 18.53, 'direction': 63.39}, {'height': 0.08, 'period': 3, 'spread': 21.2, 'direction': 7.25}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.14, 'period': 9, 'spread': 11.84, 'direction': 116.68}, {'height': 0.22, 'period': 6, 'spread': 25.47, 'direction': 166.08}, {'height': 0.08, 'period': 13, 'spread': 7.48, 'direction': 143.73}]",2024-05-09 17:00:00,1.28,NORMAL
